"W","A","event","time"
0,2,0,6
0,1,2,1.49596802102166
1,0,2,0.415066504145191
0,2,0,6
1,1,2,1.96528240163456
0,2,0,6
0,1,2,0.946473981887003
1,1,0,6
0,2,0,6
0,2,1,0.100854766244017
1,1,0,6
0,1,0,6
1,0,1,2.50536932151775
0,1,0,6
1,0,1,3.63233840684925
1,1,2,3.59047908206842
1,0,0,6
0,2,2,2.68199292772429
1,1,0,6
1,0,0,6
1,0,0,6
0,1,0,6
1,0,0,6
0,2,1,0.929495117150668
1,1,2,5.61197514183541
0,2,1,4.41203141730602
0,1,0,6
0,1,0,6
0,1,0,6
1,0,0,6
1,1,0,6
1,0,2,5.14693462877174
1,0,0,6
0,1,0,6
1,0,2,0.309261320127134
1,0,1,1.79451016132788
1,0,2,0.723352608033203
1,1,0,6
1,0,0,6
0,2,0,6
0,2,0,6
1,1,0,6
1,0,0,6
0,1,2,3.28702538807326
1,1,0,6
1,1,1,5.08725644904579
0,1,2,1.81021369253589
0,2,0,6
0,2,0,6
0,1,0,6
1,0,0,6
1,1,2,1.67281247251975
1,0,0,6
0,1,0,6
0,2,2,4.30853444723685
0,2,0,6
0,1,0,6
1,1,1,4.95666440658396
0,1,1,5.71302550547298
0,2,2,0.175280220314677
1,0,1,5.61995078465419
1,0,1,0.67004806347847
0,2,2,4.9428768799626
1,1,1,3.53148465096857
1,0,1,2.73001831720177
0,2,2,3.47398006710347
0,2,0,6
1,0,0,6
1,1,1,2.79448855463783
1,0,0,6
0,2,0,6
1,0,1,2.65107378042411
1,1,0,6
0,2,0,6
0,2,0,6
0,1,0,6
0,2,2,1.9218427234082
1,0,2,4.74100337553872
0,2,2,0.494950349940891
1,0,1,5.70170094129661
1,1,1,3.17294234502001
0,1,2,5.9225743484963
1,1,1,1.27032200980367
0,2,0,6
0,2,2,0.623019552359194
0,1,1,4.81458352473875
0,2,0,6
0,2,0,6
0,1,0,6
1,0,1,3.59490851506487
0,1,1,3.97342096681541
0,1,0,6
1,1,0,6
1,0,0,6
1,1,2,3.57888317719682
0,1,1,1.38927991476066
1,1,2,0.466833624042819
1,0,0,6
0,2,0,6
1,0,2,4.3817698879141
0,1,1,4.95176722346321
1,1,1,3.41180754586006
1,1,2,4.34695969870055
1,1,0,6
1,1,1,1.91174010143656
0,1,2,1.10103788387404
0,1,0,6
1,0,0,6
0,1,0,6
0,2,1,0.0477729381816119
1,0,1,3.02112742421077
1,1,0,6
0,1,2,0.771377209425592
1,0,2,1.25727793401386
0,1,2,3.83662495182603
1,1,0,6
0,1,0,6
1,0,0,6
1,1,0,6
1,1,2,0.290273770551769
1,0,1,4.96157658000253
1,1,0,6
0,2,0,6
1,1,1,3.58483993709768
1,0,0,6
0,1,0,6
1,0,1,4.31486030924899
1,0,1,0.937057116650153
1,0,0,6
1,1,2,3.05018185349388
1,0,0,6
0,1,1,3.48142135139997
0,1,0,6
1,0,2,4.00099456253374
0,2,2,2.05527955974731
1,1,1,1.33516615906456
1,1,2,4.30986973736139
1,0,0,6
0,2,2,1.19871024083375
1,1,1,3.128889086227
0,1,0,6
1,1,0,6
1,1,2,3.54885626845273
0,1,1,2.17059599513538
1,0,0,6
0,1,0,6
1,0,0,6
1,0,1,1.6335177602194
0,1,0,6
1,1,0,6
1,1,0,6
1,1,0,6
0,1,2,3.2415458961644
1,1,2,4.34087633427288
1,1,0,6
1,1,0,6
1,0,2,0.583425133866799
0,2,1,3.93498452031062
0,2,2,5.01617510723343
0,1,2,5.74317313222474
0,2,1,4.79724428196072
0,2,1,4.96155506779671
0,2,2,5.07854674600431
1,1,0,6
0,1,0,6
0,1,1,4.50214516102905
1,0,0,6
1,1,2,1.38837753246418
0,2,2,3.31309961547823
1,0,0,6
1,0,2,0.738917260239987
0,2,0,6
1,0,0,6
0,2,0,6
0,1,0,6
0,2,2,1.50230993942137
0,2,0,6
0,2,0,6
0,1,2,2.48104338843614
1,0,2,1.43337129447036
0,2,2,5.71239564725984
1,0,0,6
0,1,2,3.78029033760933
0,1,0,6
0,1,2,0.693943463246606
0,2,0,6
0,2,2,3.01758829923225
0,1,1,2.82934806022914
0,2,0,6
1,0,0,6
1,0,0,6
0,2,2,5.0047403219473
0,1,1,2.46256213461085
0,2,0,6
1,1,2,1.31669119552234
0,2,2,2.24280718848332
0,1,0,6
1,1,0,6
0,2,2,4.23984357179678
1,0,0,6
1,0,1,5.71150058346116
0,2,0,6
1,0,0,6
0,1,0,6
1,0,1,0.745320235377367
0,2,0,6
1,1,0,6
0,1,0,6
1,0,0,6
0,2,2,0.227762004793105
0,2,2,0.286487070162884
1,0,1,4.14925588778029
0,2,0,6
1,1,0,6
1,1,2,2.87385542676873
1,0,1,2.27296143340693
0,2,0,6
1,0,0,6
1,0,0,6
1,0,0,6
0,2,0,6
1,0,1,1.15904929542434
0,2,0,6
1,1,0,6
0,1,0,6
0,2,0,6
0,1,2,0.880375493449274
1,0,0,6
1,0,1,3.64206409662731
0,1,0,6
0,1,2,4.64618004569078
1,0,2,2.47447137294365
1,0,1,0.504692628270698
1,1,0,6
1,0,0,6
0,1,0,6
0,2,0,6
0,2,1,5.6826530405277
1,1,0,6
1,0,0,6
1,1,1,0.970550335193269
1,1,0,6
0,1,1,0.95284165378606
0,2,2,1.56666289054567
0,2,0,6
1,0,1,3.97589011083724
0,1,0,6
0,1,1,4.73203117496996
0,2,0,6
1,1,2,1.4054849193072
1,0,2,1.66411408959882
1,0,1,4.73362694377928
0,1,1,4.33751628553932
1,0,1,3.45919890516604
0,2,0,6
0,2,0,6
1,0,0,6
1,1,0,6
0,2,1,1.02121735197993
0,2,1,2.12152810361256
0,2,0,6
0,2,0,6
1,1,0,6
0,2,0,6
0,2,0,6
0,1,0,6
1,1,0,6
1,0,0,6
1,0,1,2.60003227346445
1,0,0,6
0,1,1,2.7484280038108
1,1,0,6
1,0,0,6
1,0,0,6
0,2,0,6
0,2,2,2.47517624898243
0,1,1,4.28699592909763
0,1,0,6
1,0,1,4.33758496453004
0,1,0,6
1,0,0,6
0,1,2,1.09017047026964
1,1,1,2.11786786417882
1,0,0,6
1,1,2,4.07967304336433
0,2,1,4.30404612665987
1,0,0,6
0,2,0,6
1,1,0,6
1,1,1,0.400822190675486
1,0,0,6
1,1,0,6
0,2,0,6
1,1,2,2.12285455930824
1,0,0,6
0,1,0,6
1,0,1,5.51894032350895
0,2,0,6
0,2,0,6
0,1,2,5.71181621688583
0,2,2,5.88864716929861
1,1,1,5.71258462759536
0,2,1,1.21318939133704
1,0,2,1.16128037598563
0,1,2,0.846825431070529
1,0,1,4.13110004958293
0,2,0,6
1,1,1,2.60083831530183
0,2,0,6
1,0,1,5.35485693609872
0,1,0,6
1,0,0,6
0,1,0,6
1,1,1,0.533664465330909
0,2,0,6
1,0,1,1.47281407129403
1,1,0,6
1,1,0,6
0,2,2,4.49304635440549
0,2,2,0.182198300146253
1,0,0,6
1,0,1,2.48574401907976
1,1,0,6
1,1,1,0.220454190967063
1,0,0,6
0,2,2,1.92655370932898
1,1,2,3.71536545389504
1,0,0,6
0,2,1,5.60871110982484
1,1,1,3.11017004265836
0,2,0,6
1,1,0,6
1,1,1,5.98664814531512
0,1,0,6
1,0,0,6
1,1,0,6
0,1,0,6
0,1,0,6
1,0,0,6
0,2,0,6
1,1,0,6
1,0,1,4.14469422875392
0,2,0,6
0,2,1,5.36543703345962
0,1,1,5.05568112687228
0,2,2,5.48109327459833
0,1,0,6
0,2,0,6
0,2,0,6
1,1,0,6
0,1,2,1.47645511463564
1,1,2,0.626035755330212
0,1,1,0.0719885060026501
0,2,0,6
1,1,0,6
1,1,0,6
0,1,1,3.69718812319195
1,0,1,4.85990668939716
1,0,2,4.29287009163919
0,2,1,2.79216092813177
0,1,0,6
1,0,0,6
0,2,1,4.73621762581993
1,1,2,5.53248904267904
0,2,0,6
1,1,0,6
0,2,0,6
1,0,0,6
0,2,0,6
0,1,1,2.94390231511533
1,0,0,6
1,1,0,6
0,2,0,6
0,1,2,1.73066375669022
1,0,0,6
1,1,0,6
0,2,2,0.113520592502745
0,1,0,6
0,1,0,6
0,1,0,6
1,0,0,6
1,0,0,6
1,0,1,5.15604534934425
1,0,0,6
0,1,0,6
1,0,0,6
1,0,1,0.749271162446953
0,1,0,6
0,2,2,2.08352508812868
1,1,2,5.2607270873636
0,2,0,6
1,0,1,2.12746021842375
1,0,2,0.57755094550771
1,0,1,2.17329094327576
1,0,0,6
0,1,1,1.47225968213718
1,1,1,3.03486907297606
0,2,0,6
0,1,0,6
1,0,1,2.811555297469
0,1,0,6
0,2,0,6
1,1,0,6
1,1,0,6
1,1,0,6
1,1,0,6
0,1,2,1.06350577747312
1,1,0,6
0,2,0,6
0,2,0,6
1,0,0,6
1,1,1,3.54405337296313
0,2,2,2.80293348766516
0,2,2,5.43448072168383
0,2,0,6
0,2,2,2.10607852257423
1,0,0,6
1,0,1,2.41684692982511
1,1,0,6
1,1,1,4.8503866434318
0,2,1,3.74979765704368
0,2,0,6
1,1,0,6
1,0,0,6
1,1,2,0.0238666008948925
1,1,0,6
1,0,1,5.03016594842524
1,1,0,6
0,2,0,6
0,1,0,6
0,2,2,2.40574451144057
1,0,0,6
1,0,0,6
0,2,2,4.1344539618919
0,2,2,4.3009387328853
0,2,0,6
1,0,1,1.31235927245385
1,0,1,3.58830368551683
0,1,0,6
0,1,2,3.97949167920002
0,2,0,6
0,2,0,6
0,1,0,6
1,0,0,6
0,1,0,6
1,1,0,6
0,1,0,6
0,2,1,3.25583207009191
1,0,0,6
0,2,2,4.66299602792528
1,0,0,6
0,1,0,6
1,0,1,3.37521017531325
0,2,0,6
1,1,0,6
1,1,1,5.46172645926452
1,1,0,6
0,1,1,4.31991785689695
1,0,0,6
1,1,1,3.09523751254953
0,2,0,6
0,1,0,6
0,1,0,6
0,2,0,6
1,1,1,4.25546592735329
0,2,2,5.09734812379082
1,0,1,0.53111341277288
0,2,2,1.20142036967333
1,1,0,6
0,2,2,4.91583944903359
1,0,0,6
1,0,0,6
1,1,0,6
0,2,2,0.539741991671077
1,0,1,4.2588247970483
0,1,0,6
1,0,2,3.62214515669948
1,1,0,6
1,1,0,6
1,1,1,5.81688841519813
0,2,0,6
1,1,2,0.842448748904281
1,1,0,6
0,1,0,6
1,0,0,6
1,1,2,1.73344543110288
0,2,2,0.945702333598804
1,0,0,6
1,0,1,3.36756424776167
1,1,1,0.153292861462072
0,2,0,6
0,2,1,4.05930406075735
1,1,0,6
1,1,1,2.39060777345013
0,2,0,6
0,1,0,6
1,0,2,1.42800507042347
1,0,1,3.80083966375954
0,1,0,6
1,1,0,6
0,2,0,6
1,0,0,6
0,1,0,6
0,2,2,1.55382462374469
0,2,2,3.60562368965548
0,2,2,4.57963103101224
0,1,1,4.21511623346315
0,2,0,6
1,0,0,6
1,1,2,2.3406405851902
0,2,0,6
0,1,0,6
1,0,0,6
0,2,0,6
1,1,0,6
1,0,1,4.55313277889805
1,0,0,6
1,1,0,6
1,1,1,3.35854587209954
0,2,0,6
0,1,1,4.80827438193759
1,1,2,5.4359867282637
1,1,0,6
1,1,2,1.89036702210213
0,1,0,6
1,1,2,0.565839928321873
0,1,1,0.900311472523659
1,0,1,0.548064341058447
1,1,0,6
0,1,0,6
1,0,1,4.15641074627933
0,2,1,1.70116772229178
1,0,0,6
0,2,0,6
1,1,0,6
0,2,0,6
1,0,0,6
0,2,0,6
1,0,1,4.32721758312343
1,0,0,6
1,1,0,6
1,1,0,6
1,0,0,6
1,0,2,1.12231269524499
1,1,0,6
1,0,1,4.2359732499318
1,0,0,6
0,2,0,6
1,0,0,6
0,2,0,6
1,1,1,1.14786028145329
1,0,1,5.98623552965401
1,1,1,0.330243591853625
1,0,0,6
0,2,0,6
1,0,0,6
1,1,0,6
0,1,0,6
1,0,2,4.95810746513105
0,1,0,6
1,1,0,6
0,2,1,1.80452809750417
0,2,2,4.83671693652005
1,0,0,6
1,1,0,6
1,1,2,0.708532018303602
0,1,2,1.526328111546
0,2,0,6
1,0,0,6
1,0,0,6
1,1,1,4.13219368674773
0,1,0,6
1,1,0,6
0,1,0,6
0,2,2,0.743182376394159
0,2,2,2.15176922681336
1,1,0,6
0,1,2,4.35939626621292
0,1,1,4.27032852764331
1,0,1,0.4728317531059
1,1,0,6
1,0,1,1.07284303816504
1,0,0,6
0,1,0,6
0,1,1,3.95266218114554
1,1,0,6
1,0,0,6
1,0,1,0.515227232983801
1,0,0,6
0,2,1,2.21645890591019
0,1,0,6
0,1,2,4.75954284674225
1,0,0,6
1,0,0,6
1,0,1,1.4221042512329
1,1,0,6
1,1,2,2.57103807580103
0,1,0,6
0,1,1,5.71223052703435
0,1,0,6
0,2,0,6
0,2,0,6
1,0,0,6
1,0,0,6
1,1,0,6
0,2,1,0.403709810645038
1,1,1,2.14738473311861
0,1,0,6
1,1,0,6
1,0,0,6
0,1,2,5.56359570066076
1,0,0,6
1,0,0,6
0,1,1,1.79423130522582
1,0,0,6
0,1,0,6
1,0,0,6
1,1,2,2.08893044587712
0,2,2,3.94260032965867
0,1,0,6
1,0,1,3.66385879770581
0,1,2,3.1656343454879
1,0,1,4.89180313326186
1,0,0,6
0,1,2,3.07962977481185
0,2,2,1.65387491840331
1,1,0,6
0,2,2,1.83572069567055
1,1,0,6
0,2,2,0.634096163750637
0,1,0,6
0,1,0,6
0,1,0,6
1,1,0,6
1,0,1,2.35288050623237
0,2,2,1.89668501125126
0,1,2,1.50101271405653
0,1,0,6
0,2,2,1.74128458164944
1,0,0,6
0,1,0,6
0,1,2,1.44579884568629
0,2,2,1.02008558364273
1,1,0,6
0,1,1,3.08645791880181
0,1,0,6
0,2,0,6
1,1,2,1.45134072531553
1,0,0,6
1,1,2,5.2965421865138
1,0,1,3.6043645313105
1,0,1,0.113311519977997
0,1,1,3.66672519410795
1,1,0,6
1,0,0,6
0,1,2,3.57119577771774
1,1,0,6
1,0,0,6
0,2,2,0.153801572889326
0,1,1,5.5735642172826
0,2,0,6
1,0,2,3.05763102575217
0,1,2,4.68882297171788
0,1,0,6
1,0,0,6
0,2,0,6
1,1,2,5.00708617231824
0,2,0,6
0,2,0,6
0,2,0,6
1,0,1,1.19625443999266
0,1,0,6
1,1,0,6
0,1,2,1.29543345089562
1,1,1,1.16957517067325
1,0,1,2.03508304950558
1,0,0,6
1,0,1,4.87901054650399
0,1,0,6
1,0,0,6
0,1,0,6
1,0,0,6
0,1,2,2.70976931926339
1,0,2,4.25182622923948
1,1,1,2.75174353149132
0,1,0,6
0,1,0,6
0,2,1,3.75199271673598
0,2,0,6
0,2,2,1.79221724108255
0,1,0,6
1,0,2,4.00367234380321
0,1,0,6
1,0,0,6
1,0,0,6
1,1,1,5.32754322765139
1,0,2,4.95260643094911
1,0,2,5.56405370973919
0,2,0,6
0,1,0,6
1,0,1,3.80711993104966
1,1,0,6
0,1,1,1.35197967828018
0,2,1,5.90907904480974
1,0,0,6
0,2,2,5.36371216404689
1,0,0,6
1,1,2,5.42199021389442
0,2,2,3.58848215654842
0,1,0,6
0,2,0,6
0,1,0,6
0,1,2,0.173979460922931
1,1,1,1.27754786771028
0,1,0,6
0,1,0,6
0,1,2,1.6645599901444
1,0,0,6
1,1,1,4.60090708436181
1,1,0,6
1,0,0,6
0,1,2,5.35398984299635
1,1,2,3.74586136747464
1,0,1,2.75758278850926
1,1,1,5.84552836510646
1,0,2,1.71709210059146
1,0,1,5.76699005054489
0,1,0,6
1,1,0,6
1,0,0,6
0,2,0,6
1,0,0,6
0,2,0,6
0,2,0,6
0,1,0,6
0,1,0,6
1,1,0,6
0,2,2,0.482616246017961
0,2,0,6
0,1,0,6
0,1,0,6
1,1,0,6
0,2,0,6
0,1,0,6
1,0,0,6
1,0,0,6
0,2,0,6
1,1,2,0.841095053326912
0,1,0,6
1,1,0,6
0,2,0,6
1,1,0,6
1,1,1,3.74569255755181
1,0,0,6
0,2,0,6
1,1,0,6
0,1,1,4.93042667180177
0,2,0,6
0,1,0,6
0,2,0,6
1,0,1,1.13173295852901
0,1,0,6
1,1,0,6
0,2,1,3.21437614888259
1,0,2,2.73549888076995
0,2,2,4.23243375132009
1,1,1,0.238976287556438
0,2,2,5.27246415849691
1,1,2,3.51386278360004
0,1,1,0.23917561864738
1,0,1,2.52671866262963
0,2,0,6
1,1,2,5.77075324778631
0,2,0,6
1,1,1,2.34307524542355
1,1,0,6
0,1,1,5.79422006148023
1,0,1,1.54672856515091
1,1,2,1.08685817221168
0,2,0,6
0,2,2,5.05828016063108
0,1,0,6
0,1,0,6
0,1,2,3.14378177404415
0,2,2,3.04174273173172
1,0,1,2.62296528679561
1,0,2,4.3218496435624
1,1,2,2.49326310943247
0,1,0,6
1,1,0,6
1,0,2,0.295187639746468
0,2,2,4.58245361615063
1,1,0,6
1,0,0,6
0,1,2,0.610359301454787
1,0,0,6
1,1,0,6
0,2,2,1.62620282176015
0,1,1,3.67372498013412
1,0,2,0.666722422894937
1,0,0,6
0,2,2,5.89937699084774
0,1,0,6
1,0,0,6
1,1,0,6
1,1,2,1.23355121832929
0,2,2,2.25858585611836
1,1,0,6
1,0,0,6
0,2,0,6
1,0,0,6
1,1,0,6
1,0,0,6
1,1,0,6
0,2,0,6
1,1,0,6
1,1,0,6
0,1,2,1.90684790279124
0,1,2,3.64574825722272
0,1,0,6
1,0,2,2.84855263261721
0,1,1,4.62531588724809
0,1,1,0.359234788044898
0,2,0,6
1,1,0,6
1,1,0,6
0,1,0,6
0,2,2,1.7860036890574
0,1,0,6
0,1,2,5.01334943529017
1,1,0,6
0,1,0,6
1,0,0,6
1,0,0,6
1,1,0,6
0,2,2,5.31303745414706
0,1,2,4.62688595991286
0,2,2,5.56894085855317
0,1,0,6
1,0,0,6
0,1,2,5.85149320775523
0,2,0,6
1,1,0,6
0,1,0,6
0,1,2,1.06518491424239
1,1,2,1.27413854022771
0,1,1,5.03115781424673
0,1,0,6
0,2,0,6
0,1,0,6
0,2,2,1.30514103705631
1,0,1,3.03837308931496
1,1,0,6
0,1,2,5.43643016598262
0,2,0,6
1,1,0,6
1,1,0,6
1,1,2,4.72277965075521
0,1,2,5.32119893964914
1,0,1,0.81364092952469
0,1,0,6
0,1,0,6
0,1,0,6
1,0,0,6
0,1,0,6
0,1,2,2.54964594064319
0,2,0,6
1,0,1,5.45641820324684
1,0,0,6
1,1,0,6
1,0,0,6
1,1,0,6
1,1,0,6
1,1,0,6
1,1,0,6
0,2,0,6
0,1,0,6
0,1,0,6
0,1,2,1.94636253546208
0,2,1,5.01751904749831
0,1,2,0.267249231766874
1,1,0,6
1,1,2,5.56082987068385
0,1,0,6
1,0,0,6
1,1,0,6
1,1,1,5.80434290336845
1,0,0,6
0,2,1,1.9317798902344
1,1,0,6
0,2,0,6
0,1,0,6
1,0,1,5.60775286604893
1,0,1,2.36444874924286
1,0,0,6
1,0,0,6
0,2,2,3.44720463243943
0,1,2,2.10428189928653
1,1,0,6
0,1,2,5.93479046803661
1,1,0,6
0,2,0,6
0,2,0,6
0,2,0,6
1,0,0,6
0,1,0,6
0,1,0,6
1,0,1,3.49941405749352
0,2,0,6
0,1,0,6
1,0,1,1.32811532821893
0,1,1,4.37650273140871
0,1,2,4.14757152521782
1,0,1,5.64584102683605
0,2,2,5.7726668904804
0,2,0,6
0,2,0,6
0,2,0,6
1,1,2,4.46386981337279
1,0,1,4.00550532972651
0,1,1,2.56794000999771
1,1,1,1.44789489437537
1,1,0,6
1,1,0,6
0,2,0,6
0,2,2,0.591582947917015
0,1,0,6
1,0,0,6
1,0,0,6
1,1,0,6
1,0,1,3.9405454768187
0,1,1,1.43937927058846
0,2,2,5.01548118963889
1,1,1,0.404002741297794
0,1,0,6
1,1,2,1.952945513472
0,1,1,5.17002124971648
0,1,0,6
1,1,2,5.98002577912016
1,0,1,1.05065801322223
0,1,1,1.52186049508995
0,1,0,6
1,0,0,6
1,0,0,6
1,0,0,6
0,2,2,3.68557728814897
0,2,0,6
1,1,0,6
1,0,1,4.72558484938917
1,1,0,6
0,1,1,1.92247186575186
0,2,2,2.26990544897403
1,0,1,0.474074885163319
1,0,0,6
0,2,0,6
0,1,0,6
1,0,0,6
0,1,0,6
1,1,0,6
0,1,0,6
1,0,0,6
0,2,0,6
0,1,2,0.484215346981538
0,2,0,6
1,1,0,6
1,0,0,6
0,1,0,6
1,1,2,3.93780654933997
1,0,1,3.04974432058294
1,1,0,6
1,0,1,1.69565073480099
1,0,1,5.35768581455073
0,1,1,3.19477738458102
0,1,1,0.843288830819204
0,1,2,1.83499238244478
1,0,1,1.81445971431926
1,0,0,6
0,1,0,6
1,0,2,0.802978770256757
0,2,0,6
0,2,0,6
1,0,1,3.73350247115422
0,2,0,6
0,1,0,6
1,0,1,5.44741368904985
0,1,0,6
0,1,0,6
1,0,1,5.37818225325581
1,0,0,6
1,0,0,6
1,1,0,6
0,1,2,3.8247149542779
0,1,0,6
0,2,0,6
0,2,0,6
1,1,0,6
0,1,2,5.3142292620422
0,1,1,1.23000413691956
1,1,2,5.84166827237336
1,1,1,2.06438803858905
1,1,0,6
1,0,0,6
0,1,2,5.26238323321754
1,0,0,6
1,0,1,1.535420556024
0,1,0,6
0,2,2,5.52921894288825
0,2,0,6
0,1,0,6
1,0,0,6
0,2,0,6
1,0,0,6
0,1,0,6
1,1,0,6
0,2,0,6
0,2,2,4.86605549851963
1,0,0,6
0,1,1,5.35997674520783
0,1,0,6
1,0,2,2.84828517757484
1,1,0,6
0,2,0,6
1,1,1,3.43478818241059
1,1,0,6
1,1,2,2.3075771423358
0,2,0,6
0,1,0,6
1,0,0,6
1,1,2,0.515895037464028
0,2,2,5.77179188608418
0,2,2,0.191569813822617
0,2,2,2.15912040574752
1,0,0,6
0,2,0,6
1,1,1,3.25695266076042
0,1,0,6
0,1,0,6
0,1,0,6
0,1,2,2.64004713545176
1,1,2,1.89986881291227
0,1,0,6
0,2,0,6
1,1,0,6
0,1,2,1.746932651063
0,2,0,6
1,0,0,6
1,0,1,1.60181007860725
0,1,0,6
0,2,0,6
0,2,1,2.31523214035093
0,2,0,6
0,2,0,6
1,0,0,6
0,2,0,6
1,0,1,3.50767162733993
1,1,0,6
0,2,0,6
1,1,1,4.57079515590748
1,0,0,6
0,1,2,2.39403008058285
1,0,1,5.86563371248881
0,2,0,6
1,0,2,1.98349890916054
1,0,0,6
1,0,0,6
1,0,0,6
1,1,2,4.33767447739875
0,2,0,6
1,1,0,6
1,1,2,3.24812892696725
0,2,2,1.26546081780783
0,1,0,6
1,0,1,2.08572088735457
1,0,2,0.569874390417356
1,0,0,6
0,2,1,1.86894768668765
0,2,0,6
1,0,0,6
1,1,0,6
0,1,0,6
1,0,0,6
1,0,0,6
1,0,1,2.76475405370718
1,1,1,1.31482702762545
1,0,0,6
0,2,0,6
1,0,0,6
1,1,0,6
0,2,0,6
0,1,1,5.2364206301588
0,2,0,6
0,1,1,5.0809013192566
0,1,0,6
1,1,1,1.22295036636669
0,1,0,6
0,2,0,6
1,0,0,6
1,1,1,5.53638774717645
0,1,0,6
1,1,0,6
1,1,1,1.67023977313135
0,2,0,6
0,1,0,6
1,0,1,3.80169090235159
0,1,2,1.44841579116746
1,1,0,6
1,1,0,6
0,2,2,4.06039463323991
0,1,0,6
1,1,2,1.29213233442361
1,0,0,6
1,0,0,6
1,0,0,6
0,1,1,0.786816161483264
0,2,0,6
0,2,0,6
1,1,0,6
0,1,0,6
1,0,0,6
0,1,2,0.0209977201729726
1,0,0,6
1,1,1,4.51576287957079
1,1,1,3.22315534046776
0,1,0,6
0,1,2,3.35863730002625
0,1,0,6
1,0,1,5.24309386738294
1,1,0,6
1,0,1,0.968428032674456
0,2,1,2.72207692900568
0,1,0,6
1,0,1,1.17792378179547
1,1,0,6
1,1,2,3.64751220188898
0,1,0,6
1,1,2,5.42962486100311
0,1,0,6
0,1,2,3.54398953188005
0,1,0,6
1,0,0,6
0,2,1,1.73756438615804
1,1,1,1.58885414531422
0,1,0,6
0,2,1,2.27483377410125
1,1,0,6
1,1,1,0.359853994399183
1,0,0,6
0,2,1,2.70180977188928
1,1,2,1.14696343953118
1,1,2,4.7604462564154
0,1,0,6
0,2,2,2.92519256224597
1,1,0,6
0,2,2,2.59621051753211
0,1,1,1.26225021590268
0,2,0,6
0,2,2,5.6087964777653
1,0,1,3.18332146899412
1,1,2,1.36802663964362
1,1,1,2.56896179008776
0,1,0,6
1,1,0,6
1,0,0,6
0,1,1,0.408787210369415
1,0,1,4.3169094230023
1,1,0,6
0,2,0,6
0,2,2,0.652232871152047
0,1,1,4.80121149464519
1,0,0,6
0,2,0,6
1,0,2,1.92143805214145
0,2,0,6
1,0,1,2.32052143971918
1,0,1,0.467540723358641
0,1,0,6
0,1,0,6
1,0,1,4.12373899271819
1,1,0,6
0,1,0,6
1,0,0,6
0,1,0,6
0,1,0,6
1,1,2,0.118484853953829
1,0,0,6
0,1,1,4.60732927232549
0,1,1,0.925724520432561
0,2,2,3.5488788456743
1,0,1,0.492882278069466
1,1,0,6
1,1,0,6
0,2,0,6
1,1,2,0.916564845605787
1,0,1,3.95174994335785
1,1,0,6
0,2,0,6
1,0,1,5.98115119384394
0,1,2,2.70506903912399
0,2,2,0.904758271933849
0,1,1,1.4421023713392
1,1,0,6
1,0,0,6
1,1,2,2.17772110878398
1,0,1,3.26779939168299
1,0,0,6
0,1,1,5.88135171190886
1,1,0,6
1,1,2,3.24586245008954
0,2,2,5.45674270278938
0,1,0,6
0,1,0,6
0,2,0,6
0,1,1,1.58763802800382
1,0,0,6
1,1,2,5.46159086526863
0,2,2,5.30066153096592
0,1,0,6
1,1,0,6
0,2,2,3.15717144401089
1,0,1,1.66714769015279
0,1,0,6
0,1,2,0.550441122523096
1,1,1,5.35752053319867
1,1,0,6
0,1,2,0.331478982080449
0,1,1,4.10936786865308
0,2,0,6
0,2,0,6
0,2,0,6
0,1,0,6
1,0,0,6
1,0,0,6
0,2,0,6
1,0,1,3.02937075193984
0,2,2,1.40635216971546
1,0,1,1.10382398895181
1,1,0,6
0,1,0,6
0,2,0,6
1,0,0,6
1,0,0,6
1,0,1,2.96812758171937
1,0,1,4.16848265663843
0,2,0,6
0,2,0,6
0,1,0,6
1,0,0,6
1,1,0,6
1,1,0,6
0,2,0,6
0,1,0,6
1,1,0,6
1,1,1,5.58298794825318
1,1,1,0.732821782097825
0,2,1,2.39637282273925
1,1,2,2.73970763747747
1,0,0,6
0,2,0,6
1,1,0,6
0,2,2,3.50813147241097
0,1,0,6
1,1,1,4.99862959217697
1,0,0,6
1,0,0,6
0,2,2,3.17227576925147
1,1,2,4.03366226290322
0,1,1,4.28850425140501
1,0,0,6
1,0,2,4.89001964485347
0,2,2,2.2802428933951
0,1,0,6
0,2,0,6
0,2,1,2.5317284895393
0,1,1,5.3114401747256
0,2,0,6
1,0,1,2.29238038379185
0,2,1,2.7759762888166
1,1,0,6
1,1,2,2.3773091497175
0,2,0,6
1,0,0,6
1,0,0,6
0,2,1,4.83218079593219
0,1,0,6
0,1,0,6
1,0,0,6
1,0,1,4.75922682990953
0,2,0,6
0,1,0,6
1,1,0,6
0,1,0,6
0,2,0,6
1,1,1,5.29332353049211
0,1,0,6
1,1,2,5.65484786328343
0,2,2,5.03688039123197
1,0,1,4.92087654462406
0,2,0,6
1,0,0,6
0,1,1,4.92630905491823
0,1,0,6
0,1,2,2.97128266709766
0,2,2,2.72994519709818
0,1,1,5.26989796879488
1,0,0,6
0,2,1,4.80524250015593
1,0,0,6
0,2,2,2.31649026954638
0,2,0,6
0,1,0,6
1,0,1,4.55984829645291
1,1,0,6
1,0,1,5.95007359278004
1,1,0,6
1,0,0,6
0,1,1,4.5014475566597
1,0,0,6
1,0,1,3.0630349518729
0,1,0,6
0,1,1,1.74847778781119
0,1,0,6
